Autor,Grau (Centralidade),Gênero
Davi Viana,0.0861,Homem
Rodrigo Pereira dos Santos,0.0861,Homem
Emanuel Coutinho,0.0861,Homem
Arlindo da Conceição,0.0464,Homem
Francisco A. Silva,0.0464,Homem
Inaldo Costa,0.0464,Homem
Luis Rivero,0.0464,Homem
Ariel Teles,0.0464,Homem
Tercio Sousa,0.0464,Homem
Alexandre Aragão,0.0464,Homem
Ivaldir H. de Farias Junior,0.0464,Homem
Paulo R. de Sousa,0.0397,Homem
Rodrigo Santos,0.0397,Homem
John D. McGregor,0.0397,Homem
Sérgio Amadeu da Silveira,0.0397,Homem
