Autor,Grau (Centralidade),Gênero
Leonardo Rocha,0.1193,Homem
Fernando Mourão,0.0642,Homem
Nícollas Silva,0.0459,Homem
Raquel Mariana Candido,0.0367,Mulher
Luciana Trento Raineri,0.0367,Mulher
Rafael Silva Del Lama,0.0367,Homem
Orlando Lee,0.0367,Homem
Cândida Nunes da Silva,0.0367,Mulher
Renato Tinos,0.0367,Homem
Leonardo Lima,0.0367,Homem
Sávyo Toledo,0.0367,Homem
