Autor,Grau (Centralidade),Gênero
Davi Viana,0.0846,Homem
Emanuel Coutinho,0.0846,Homem
Rodrigo Pereira dos Santos,0.0615,Homem
Vanessa Michalsky Barbosa,0.0538,Mulher
Ivaldir H. de Farias Junior,0.0538,Homem
Alexandre Aragão,0.0538,Homem
Arlindo da Conceição,0.0538,Homem
Inaldo Costa,0.0538,Homem
Luis Rivero,0.0538,Homem
Tercio Sousa,0.0538,Homem
Ariel Teles,0.0538,Homem
Taís Pinheiro Borges Silva,0.0538,Mulher
Tayana Nery Franca,0.0538,Mulher
