Autor1,Gênero_Autor1,Autor2,Gênero_Autor2,Peso
Camila D. Guerra,Mulher,Paulo A. C. Aguilar,Homem,1
Camila D. Guerra,Mulher,Valdemir de Queiroz Neto,Homem,1
Camille Jesus,Mulher,Roberto A. Bittencourt,Homem,1
Carina Machado de Farias,Mulher,Everton Dias de A. Silva,Homem,1
Carina Machado de Farias,Mulher,Fellipe Pereira Azevedo,Homem,1
Carina Machado de Farias,Mulher,José Elias de Jesus Dias,Homem,1
Carina Oliveira,Mulher,Carlo Oliveira,Homem,1
Carina Oliveira,Mulher,Daniel Saraiva,Homem,2
Carina Oliveira,Mulher,Edgar Oliveira,Homem,1
Carina Oliveira,Mulher,Erica Gallindo,Mulher,1
Carina Oliveira,Mulher,Helen Ferreira,Mulher,1
Carina Oliveira,Mulher,Mércia Ferreira,Mulher,1
Carina Oliveira,Mulher,Reinaldo B. Braga,Homem,3
Carina Oliveira,Mulher,Silas Pereira,Homem,1
Carina T. de Oliveira,Mulher,Daniel Victor Saraiva,Homem,1
Carina T. de Oliveira,Mulher,Reinaldo B. Braga,Homem,1
Carina T. de Oliveira,Mulher,Silas S. L. Pereira,Homem,1
Carla Adriana Ferreira da Silva,Mulher,Diego Zabot,Homem,1
Carla Adriana Ferreira da Silva,Mulher,Ecivaldo de Souza Matos,Homem,1
Carla Adriana Ferreira da Silva,Mulher,Gracielle Oliveira Tavares,Mulher,1
Carla Adriana Ferreira da Silva,Mulher,Juliana M. Oliveira dos Santos,Mulher,1
Carla Castanho,Mulher,Dilma Da Silva,Mulher,1
Carla Castanho,Mulher,Ian Nery Bandeira,Homem,1
Carla Castanho,Mulher,Maristela Holanda,Mulher,1
Carla Ilane Moreira Bezerra,Mulher,Gustavo Ivens Oliveira Silva,Homem,1
Carla Ilane Moreira Bezerra,Mulher,José Robertty de Freitas Costa,Homem,2
Carla Ilane Moreira Bezerra,Mulher,Mateus Lima Alves,Homem,1
Carla Ilane Moreira Bezerra,Mulher,Paulo Miranda e Silva Sousa,Homem,1
Carla Ilane Moreira Bezerra,Mulher,Victor de Souza Lima,Homem,1
Carla Ilane Moreira Bezerra,Mulher,Wladimir Araújo Tavares,Homem,1
Carlo Oliveira,Homem,Edgar Oliveira,Homem,1
Carlo Oliveira,Homem,Helen Ferreira,Mulher,1
Carlo Oliveira,Homem,Reinaldo B. Braga,Homem,1
Carlos A. Silva,Homem,Geraldo Braz Junior,Homem,1
Carlos A. Silva,Homem,Kennedy Nunes,Homem,1
Carlos A. Silva,Homem,Luis Rivero,Homem,1
Carlos A. Silva,Homem,Maikon Costa,Homem,1
Carlos A. Silva,Homem,Nathasha Pinto,Mulher,1
Carlos A. Silva,Homem,Simara Rocha,Mulher,1
